id,city,lat,long,price_cleaned,bedrooms_num,bathrooms_num,luxury_ratio,premium_amenities,has_parking,has_view,has_balcony,neighbor_count,avg_area_rating,avg_location_rating,area_demand_volume,predicted_roi
7864,York,53.98686,-1.1018862,140000,1,1.0,1.0,0,0,0,0,262,4.6838931297709925,4.750000050049702,21931,0.5158506283482663
14967,Isle of Anglesey,53.354656,-4.2372007,315000,4,2.0,0.5,0,0,1,0,17,3.9505882352941173,4.076470599454992,395,0.5158075061463512
6136,North Yorkshire,54.321175,-0.4626935,319995,2,1.0,0.5,0,0,0,0,18,4.0938888888888885,4.138888915379842,1218,0.5157332586829694
23424,Lymington,50.76626,-1.5348274,2950000,7,5.0,0.7142857142857143,0,0,1,0,3,4.946666666666666,5.0,29,0.515607880095201
4497,Mumbles,51.580933,-4.009486,375000,3,2.0,0.6666666666666666,0,0,0,1,73,4.33068493150685,4.3767123548951865,4222,0.5155983895113009
17612,Selsey,50.727768,-0.7902383,125000,2,2.0,1.0,0,0,0,0,29,4.645862068965518,4.634482761909222,592,0.515575669683067
6436,Norfolk,52.69071,0.5817555,195000,3,1.0,0.3333333333333333,0,0,0,0,7,4.191428571428571,4.185714381081717,747,0.5155690562677833
14907,Isle of Anglesey,53.23206,-4.17573,360000,3,1.0,0.3333333333333333,0,0,1,0,52,4.624423076923077,4.588461591647222,2973,0.5154008448845026
1847,Stockton-on-Tees,54.551083,-1.3035856,115000,3,1.0,0.3333333333333333,0,0,0,0,52,4.270192307692307,4.215384611716638,1263,0.5153842874747266
21518,Swanage,50.60828,-1.9592704,275000,2,1.0,0.5,0,0,1,0,82,4.681829268292683,4.723170774738963,5565,0.5153779978193861
21519,Swanage,50.60963,-1.9585509,210000,2,1.0,0.5,0,0,1,0,83,4.679638554216867,4.726506066609578,5569,0.5153779978193861
21563,Swanage,50.605904,-1.9547529,345000,2,1.0,0.5,0,0,1,0,81,4.679382716049382,4.720987696706513,5474,0.5153779978193861
5754,Dorset,50.60963,-1.9585509,210000,2,1.0,0.5,0,0,1,0,83,4.679638554216867,4.726506066609578,5569,0.5153779978193861
21549,Swanage,50.61386,-1.9589862,695000,2,1.0,0.5,0,0,1,0,83,4.679638554216867,4.726506066609578,5569,0.5153779978193861
21681,Swanage,50.609516,-1.9595166,237500,2,1.0,0.5,0,0,1,0,83,4.679638554216867,4.726506066609578,5569,0.5153779978193861
21599,Swanage,50.619247,-1.9568377,300000,2,1.0,0.5,0,0,1,0,83,4.679638554216867,4.726506066609578,5569,0.5153779978193861
10064,Isle of Wight,50.751175,-1.2797949,175000,2,1.0,0.5,0,0,0,0,61,4.545081967213114,4.585245945414559,3615,0.5153128117860934
10348,Isle of Wight,50.74797,-1.2816068,148000,2,1.0,0.5,0,0,0,0,61,4.545081967213114,4.585245945414559,3615,0.5153128117860934
24306,Carlisle,54.872513,-2.904586,115000,2,1.0,0.5,0,0,0,0,30,4.479666666666666,4.466666714350382,1587,0.5153007530147801
8393,Suffolk,52.250896,0.7142225,150000,1,1.0,1.0,0,0,0,0,23,4.679565217391304,4.6956522153771445,1185,0.5152895793457575
8410,Suffolk,52.25713,0.6927242,110000,1,1.0,1.0,0,0,0,0,23,4.677391304347825,4.7000000373176904,1256,0.5152895793457575
8277,Suffolk,52.250057,0.7098846,120000,1,1.0,1.0,0,0,0,0,23,4.679565217391304,4.6956522153771445,1185,0.5152895793457575
21652,Swanage,50.610832,-1.9596596,298500,2,1.0,0.5,1,0,1,0,83,4.679638554216867,4.726506066609578,5569,0.5152826298564336
21639,Swanage,50.610832,-1.9596596,295000,2,1.0,0.5,1,0,1,0,83,4.679638554216867,4.726506066609578,5569,0.5152826298564336
10155,Isle of Wight,50.653984,-1.1587371,350000,5,4.0,0.8,0,0,1,1,23,4.42695652173913,4.404347875843877,632,0.5152191226010433
18499,Conwy,53.274,-3.8342888,220000,3,1.0,0.3333333333333333,0,0,0,0,71,4.384929577464788,4.414084562113588,3195,0.5152086538031734
16010,Aberdeen,57.142742,-2.0702753,215000,2,1.0,0.5,0,0,0,1,118,4.428220338983051,4.478813603772956,6459,0.5151975977422486
12318,Somerset,51.129566,-2.7350063,127500,1,1.0,1.0,0,0,0,0,44,4.794090909090909,4.843181859363209,3048,0.5151354464374106
12378,Somerset,51.129566,-2.7350063,110000,1,1.0,1.0,0,0,0,0,44,4.794090909090909,4.843181859363209,3048,0.5151354464374106
1745,Peterborough,52.572388,-0.2581194,120000,2,1.0,0.5,0,0,0,0,45,4.241333333333333,4.2088889016045465,948,0.5150892756177299
16538,Plymouth,50.36696,-4.1400113,160000,2,1.0,0.5,0,0,0,0,134,4.678432835820895,4.6977612402901725,8818,0.5150485912070498
16487,Plymouth,50.394245,-4.1383963,240000,2,1.0,0.5,0,0,0,0,136,4.680073529411764,4.697058874018052,9289,0.5150485912070498
16568,Plymouth,50.36696,-4.1400113,140000,2,1.0,0.5,0,0,0,0,134,4.678432835820895,4.6977612402901725,8818,0.5150485912070498
16558,Plymouth,50.36696,-4.1400113,190000,2,1.0,0.5,0,0,0,0,134,4.678432835820895,4.6977612402901725,8818,0.5150485912070498
12511,Northumberland,54.970215,-2.0982864,150000,2,2.0,1.0,0,0,1,0,15,4.2826666666666675,4.300000031789144,1682,0.5150271182333195
1476,Torquay,50.46658,-3.5350509,240000,2,1.0,0.5,0,0,1,0,158,4.598291139240506,4.613291173041621,6807,0.5149896892645581
1394,Torquay,50.46658,-3.5350509,235000,2,1.0,0.5,0,0,1,0,158,4.598291139240506,4.613291173041621,6807,0.5149896892645581
5200,Sheffield,53.404274,-1.4599617,70000,1,1.0,1.0,0,0,0,0,120,4.10025,4.127500023444494,5110,0.514903858031173
15647,South Yorkshire,53.404274,-1.4599617,70000,1,1.0,1.0,0,0,0,0,120,4.10025,4.127500023444494,5110,0.514903858031173
10839,Gwynedd,52.545803,-4.0418363,1500000,9,3.0,0.3333333333333333,0,1,0,0,0,0.0,0.0,0,0.5147796475736207
18590,Heacham,52.904915,0.4861998,195500,2,1.0,0.5,0,1,0,0,54,4.4346296296296295,4.481481543293706,2110,0.5147597010392494
10254,Isle of Wight,50.661804,-1.1584429,240000,2,1.0,0.5,0,0,0,0,85,4.343058823529412,4.34000005161061,2687,0.5147253397609469
9503,Cardiff,51.496387,-3.1704884,350000,5,1.0,0.2,0,0,0,1,48,4.371458333333332,4.335416714350383,2533,0.5147171397608109
9404,Cardiff,51.496056,-3.1686895,300000,5,1.0,0.2,0,0,0,1,48,4.371458333333332,4.335416714350383,2533,0.5147171397608109
9270,Cardiff,51.47128,-3.1635377,165000,1,1.0,1.0,0,0,0,0,232,4.399525862068966,4.391810378123974,10231,0.5146293329324736
9573,Cardiff,51.48108,-3.1497743,130000,1,1.0,1.0,0,0,0,0,219,4.399908675799087,4.387671263794921,9966,0.5146293329324736
22416,Rhondda Cynon Taff,51.602367,-3.3450522,79950,1,1.0,1.0,0,0,0,0,3,3.956666666666667,4.166666666666667,16,0.5145709496873524
22874,Bakewell,53.213104,-1.6746771,1250000,7,5.0,0.7142857142857143,0,0,0,0,3,4.57,4.900000095367432,40,0.5142709189772534
13775,Derbyshire,53.213104,-1.6746771,1250000,7,5.0,0.7142857142857143,0,0,0,0,3,4.57,4.900000095367432,40,0.5142709189772534
12035,Tyne and Wear,54.903404,-1.6248076,185000,3,1.0,0.3333333333333333,0,0,0,0,14,4.245,4.214285748345511,448,0.5142578249466193
7330,York,53.957443,-1.0561547,240000,2,1.0,0.5,0,1,0,0,272,4.676433823529412,4.743750047157793,22353,0.5142559654171
7494,York,53.93479,-1.065753,290000,2,1.0,0.5,0,1,0,0,267,4.671647940074906,4.740449484814419,22933,0.5142559654171
20698,Ilfracombe,51.208004,-4.1290584,351750,8,7.0,0.875,0,0,0,0,3,5.0,4.933333396911621,16,0.5142146699560682
20680,Ilfracombe,51.204338,-4.1307216,1000000,8,8.0,1.0,0,0,0,0,3,5.0,4.933333396911621,16,0.5142146699560682
10138,Isle of Wight,50.631657,-1.1851602,550000,4,1.0,0.25,0,0,0,0,68,4.367647058823529,4.332353002884808,2264,0.5141024994617684
24182,Shanklin,50.63142,-1.1866392,550000,4,1.0,0.25,0,0,0,0,68,4.367647058823529,4.332353002884808,2264,0.5141024994617684
8366,Suffolk,52.485413,1.7529309,145000,2,2.0,1.0,0,0,0,1,55,4.464181818181818,4.538181868466464,2131,0.5139931499357712
16993,Carmarthenshire,51.68811,-4.134151,225000,3,1.0,0.3333333333333333,0,0,0,0,17,4.840588235294117,4.794117703157313,1881,0.513973797368749
11989,Tyne and Wear,55.009586,-1.4750465,214950,2,1.0,0.5,0,0,0,0,86,4.6268604651162795,4.680232594179553,3244,0.5139724552507445
4517,Dartmouth,50.34814,-3.5780418,300000,2,1.0,0.5,0,0,1,0,101,4.512772277227723,4.57821785577453,5899,0.5139705205226159
4513,Dartmouth,50.35006,-3.586974,325000,2,1.0,0.5,0,0,1,0,102,4.515294117647058,4.5803921923917885,5921,0.5139705205226159
1020,North East Lincolnshire,53.560997,-0.0354652,192000,3,1.0,0.3333333333333333,0,0,0,1,49,4.276326530612245,4.2408163596172725,1174,0.5139275835880122
11487,Pembrokeshire,51.68164,-4.7119813,435000,4,2.0,0.5,0,0,1,0,97,4.141340206185568,4.249484573442912,3314,0.5139245191465197
21804,Looe,50.354523,-4.466229,200000,3,1.0,0.3333333333333333,0,1,0,1,74,4.646756756756757,4.681081108144812,2528,0.5139173930708189
13498,Lincolnshire,52.927315,-0.1805864,169950,2,1.0,0.5,0,0,0,1,2,5.0,4.8500001430511475,68,0.5138259170483318
17899,Salcombe,50.235455,-3.772079,495000,2,2.0,1.0,0,1,0,1,82,3.6858536585365855,3.7695122288494574,1829,0.5138189659119302
17389,Carmarthenshire,51.809944,-4.10818,530000,6,4.0,0.6666666666666666,0,0,0,0,0,0.0,0.0,0,0.5137132970485356
5837,Dorset,50.61274,-1.9633859,765000,4,3.0,0.75,0,0,1,0,64,4.732187499999999,4.7718750312924385,4264,0.5136589501676753
21503,Swanage,50.61274,-1.9633859,765000,4,3.0,0.75,0,0,1,0,64,4.732187499999999,4.7718750312924385,4264,0.5136589501676753
24097,Winchester,51.067024,-1.3144875,250000,1,1.0,1.0,0,1,0,0,30,4.588999999999999,4.610000069936117,2395,0.5135297844117518
19241,West Lothian,55.886814,-3.633814,395000,6,4.0,0.6666666666666666,0,0,0,0,1,4.75,4.800000190734863,4,0.5134988310253805
3858,Cheltenham,51.901386,-2.0717573,170000,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
4148,Cheltenham,51.902077,-2.0737514,145000,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
3908,Cheltenham,51.90318,-2.0740166,229950,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
3976,Cheltenham,51.901386,-2.0717573,170000,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
4047,Cheltenham,51.90374,-2.078154,210000,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
6941,Gloucestershire,51.90298,-2.0738266,229950,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
4451,Cheltenham,51.90374,-2.078154,215000,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
4297,Cheltenham,51.90374,-2.078154,1800000,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
4121,Cheltenham,51.901512,-2.0729854,185000,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
6831,Gloucestershire,51.901386,-2.0717573,170000,1,1.0,1.0,0,0,0,0,133,4.399774436090225,4.441353435803177,6535,0.5134766797456024
12610,Northumberland,54.95402,-1.9886543,220000,3,1.0,0.3333333333333333,0,0,0,0,2,4.9399999999999995,5.0,146,0.5134169029006614
21428,Aberystwyth,52.411495,-4.089176,199950,2,1.0,0.5,0,0,1,0,44,4.458636363636364,4.581818233836781,1908,0.5133030926778499
21384,Aberystwyth,52.410225,-4.0861588,205000,2,1.0,0.5,0,0,1,0,44,4.458636363636364,4.581818233836781,1908,0.5133030926778499
21396,Aberystwyth,52.416813,-4.084877,235000,2,1.0,0.5,0,0,1,0,44,4.458636363636364,4.581818233836781,1908,0.5133030926778499
10805,Gwynedd,52.592075,-4.103563,400000,4,2.0,0.5,0,0,0,0,19,4.62,4.652631609063399,536,0.513301778212326
10949,Gwynedd,52.592075,-4.103563,420000,4,2.0,0.5,0,0,0,0,19,4.62,4.652631609063399,536,0.513301778212326
12381,Somerset,51.205456,-3.474154,155000,3,1.0,0.3333333333333333,0,0,1,0,19,4.4321052631578945,4.526315814570377,622,0.5132940371750842
24039,Winchester,51.059464,-1.3523089,375000,1,1.0,1.0,0,1,0,0,29,4.582413793103448,4.603448341632712,2561,0.5131905258977265
9628,Isle of Wight,50.725933,-1.184465,230000,2,1.0,0.5,0,0,0,0,45,4.427333333333333,4.44888891643948,2858,0.5131730824419916
9115,Cardiff,51.525948,-3.1993928,150000,1,1.0,1.0,1,1,0,0,148,4.562635135135136,4.544594619725202,6211,0.5131382536453918
4802,Oxford,51.75052,-1.238998,795000,7,4.0,0.5714285714285714,0,0,0,1,5,3.836,3.859999942779541,129,0.5131340765134371
5235,Sheffield,53.385685,-1.4789416,73000,1,1.0,1.0,0,0,1,0,139,4.13589928057554,4.149640311440118,6215,0.5130713798713854
11250,East Sussex,50.838207,0.4770609,225000,2,1.0,0.5,0,0,1,0,38,4.727631578947369,4.705263200559114,1878,0.5130272532070688
23884,Winchester,51.07402,-1.3204539,190000,1,1.0,1.0,0,1,0,0,29,4.584137931034482,4.596551796485638,2380,0.5128274846936572
7990,Hampshire,51.07402,-1.3204539,190000,1,1.0,1.0,0,1,0,0,29,4.584137931034482,4.596551796485638,2380,0.5128274846936572
13683,Derbyshire,53.026424,-1.4837818,320000,2,1.0,0.5,0,0,0,1,17,4.841764705882353,4.876470565795898,741,0.5127718958347771
4249,Cheltenham,51.899593,-2.0843375,160000,1,1.0,1.0,0,1,0,0,131,4.391526717557252,4.43435119672586,6333,0.5127676037417342
16616,Newquay,50.41963,-5.0432677,290000,3,1.0,0.3333333333333333,0,0,0,0,203,4.472561576354681,4.509852261378847,8513,0.5127242060378632
24205,Shanklin,50.629314,-1.1824813,223000,2,1.0,0.5,0,0,1,1,97,4.462886597938144,4.441237169442718,4029,0.5126413499925806
475,Edinburgh,55.956192,-3.305626,160000,1,1.0,1.0,0,0,0,1,72,4.72861111111111,4.590277800957362,5566,0.5126407233287021
14016,Glasgow,55.840126,-4.2773,1600000,1,1.0,1.0,0,0,0,0,193,4.475077720207254,4.44455960995175,12928,0.5126139384060652
14039,Glasgow,55.870766,-4.3162556,120000,1,1.0,1.0,0,0,0,0,170,4.474882352941177,4.454705918536467,9788,0.5126139384060652
7039,West Yorkshire,53.868473,-1.9323126,50000,2,1.0,0.5,0,0,0,0,40,4.226,4.287500035762787,2204,0.5125479761790381
19590,Nefyn,52.93745,-4.517412,395000,4,2.0,0.5,0,0,0,1,28,4.378571428571429,4.417857204164777,468,0.5125185162052922
3729,Birmingham,52.47142,-1.8806707,179950,1,1.0,1.0,0,0,0,0,292,3.8973630136986293,3.900342480777061,7956,0.5124952319257509
3702,Birmingham,52.443794,-1.8822924,127500,1,1.0,1.0,0,0,0,0,254,3.896496062992126,3.9275590706997967,6975,0.5124952319257509
3732,Birmingham,52.47266,-1.8854142,130000,1,1.0,1.0,0,0,0,0,294,3.8984013605442165,3.9003401516246146,7729,0.5124952319257509
3585,Birmingham,52.47018,-1.8821996,138950,1,1.0,1.0,0,0,0,0,293,3.883583617747439,3.887713324901594,7933,0.5124952319257509
3565,Birmingham,52.472897,-1.886005,135000,1,1.0,1.0,0,0,0,0,294,3.8984013605442165,3.9003401516246146,7729,0.5124952319257509
3583,Birmingham,52.442627,-1.8688585,139950,1,1.0,1.0,0,0,0,0,220,3.804318181818182,3.8431818279353056,5626,0.5124952319257509
3721,Birmingham,52.47142,-1.8806707,175000,1,1.0,1.0,0,0,0,0,292,3.8973630136986293,3.900342480777061,7956,0.5124952319257509
3693,Birmingham,52.47112,-1.8824452,115000,1,1.0,1.0,0,0,0,0,295,3.8905084745762704,3.893559336258193,7960,0.5124952319257509
7897,Hampshire,50.758564,-1.6351367,440000,2,1.0,0.5,0,0,0,0,76,4.4838157894736845,4.519736879750302,4719,0.5124037849765952
6609,Norfolk,52.76491,1.3425673,240000,4,1.0,0.25,0,0,0,0,3,1.62,1.6333333651224773,35,0.5122881407095788
3215,Middlesbrough,54.566315,-1.246433,80000,2,1.0,0.5,0,0,0,1,66,4.039999999999999,3.987878770539255,1327,0.5122262220254135
3206,Middlesbrough,54.56899,-1.2458065,70000,2,1.0,0.5,0,0,0,1,64,4.0171874999999995,3.9640624821186066,1320,0.5122262220254135
5275,Sheffield,53.32157,-1.4700606,80000,2,1.0,0.5,0,0,0,0,28,4.7889285714285705,4.714285739830562,2420,0.5121820292303922
7893,York,53.976276,-1.0726358,50000,2,1.0,0.5,0,1,0,0,276,4.679963768115941,4.74492758685264,22984,0.5121085274487364
19942,Bude,50.90635,-4.5216904,425000,3,1.0,0.3333333333333333,0,0,0,0,22,4.622272727272727,4.613636406985196,682,0.5121029433015905
14056,Glasgow,55.84971,-4.2282934,60000,1,1.0,1.0,0,0,0,0,162,4.507098765432098,4.462345695789949,11473,0.511960607690035
7024,West Yorkshire,53.790726,-1.6611147,150000,1,1.0,1.0,0,0,0,0,30,4.2876666666666665,4.243333355585734,1270,0.5119274242404197
16461,Scottish Borders,55.617355,-3.05741,310000,4,1.0,0.25,0,0,0,0,4,4.8475,4.925000071525574,251,0.5119051637944528
10327,Isle of Wight,50.720726,-1.1730639,365000,2,1.0,0.5,0,0,0,0,55,4.507090909090909,4.547272751548073,3179,0.5118509984756885
10031,Isle of Wight,50.717815,-1.173243,190000,2,1.0,0.5,0,0,0,0,55,4.507090909090909,4.547272751548073,3179,0.5118509984756885
10012,Isle of Wight,50.717815,-1.173243,170000,2,1.0,0.5,0,0,0,0,55,4.507090909090909,4.547272751548073,3179,0.5118509984756885
9759,Isle of Wight,50.719498,-1.1719962,250000,2,1.0,0.5,0,0,0,0,55,4.507090909090909,4.547272751548073,3179,0.5118509984756885
9580,Cardiff,51.462505,-3.1802433,160000,1,1.0,1.0,0,0,1,0,225,4.390888888888889,4.380888924068874,9944,0.5118147483541914
1465,Torquay,50.469936,-3.5327477,160000,2,1.0,0.5,0,1,0,0,151,4.658807947019867,4.6735099672481715,6603,0.5117872132520954
13570,Lincolnshire,53.389072,-0.7706775,19000,2,1.0,0.5,0,0,0,0,2,4.48,4.450000047683716,26,0.5117176560425488
5133,Canterbury,51.283154,1.0680368,350000,5,1.0,0.2,0,0,0,0,12,4.321666666666666,4.391666690508525,442,0.5116475260430428
10220,Isle of Wight,50.597473,-1.2655101,350000,2,2.0,1.0,0,0,0,0,52,4.761538461538462,4.776923133776738,2582,0.5116240792824459
3900,Cheltenham,51.9071,-2.0654016,199950,1,1.0,1.0,0,1,1,0,138,4.389927536231885,4.43043483512989,6642,0.5115680365885654
4824,Oxford,51.748276,-1.2281663,220000,1,1.0,1.0,0,1,0,0,195,4.514,4.546153879165649,8806,0.5114846647372068
21153,Midlothian,55.833427,-3.2096336,165000,2,1.0,0.5,0,0,0,1,14,4.867857142857142,4.8928572450365335,871,0.5114439448439708
5454,Devon,50.797787,-3.1931355,200000,2,1.0,0.5,0,0,0,1,11,4.937272727272727,4.927272753282026,478,0.5114308350391837
6392,Norfolk,52.76427,0.3161703,299995,3,1.0,0.3333333333333333,0,0,0,0,2,4.965,4.950000047683716,168,0.5114222551526619
5753,Dorset,50.643764,-2.4303184,270000,2,1.0,0.5,0,0,0,0,84,4.540238095238095,4.577380992117382,5345,0.5113945346589664
1526,Torquay,50.481762,-3.5435598,255000,2,1.0,0.5,0,0,0,0,129,4.672325581395349,4.677519413851952,5767,0.5113701155191419
1529,Torquay,50.47138,-3.5228038,134000,2,1.0,0.5,0,0,0,0,130,4.67,4.674615416159996,5566,0.5113701155191419
1381,Torquay,50.475086,-3.5437064,325000,2,1.0,0.5,0,0,0,0,140,4.677428571428572,4.682142891202655,6345,0.5113701155191419
1402,Torquay,50.47138,-3.5228038,100000,2,1.0,0.5,0,0,0,0,130,4.67,4.674615416159996,5566,0.5113701155191419
1380,Torquay,50.481762,-3.5435598,240000,2,1.0,0.5,0,0,0,0,129,4.672325581395349,4.677519413851952,5767,0.5113701155191419
5535,Devon,50.47138,-3.5228038,110000,2,1.0,0.5,0,0,0,0,130,4.67,4.674615416159996,5566,0.5113701155191419
5536,Devon,50.47138,-3.5228038,100000,2,1.0,0.5,0,0,0,0,130,4.67,4.674615416159996,5566,0.5113701155191419
1401,Torquay,50.47138,-3.5228038,110000,2,1.0,0.5,0,0,0,0,130,4.67,4.674615416159996,5566,0.5113701155191419
16837,Moray,57.635426,-3.5495708,140000,3,1.0,0.3333333333333333,0,0,0,0,13,4.550000000000001,4.5769231136028585,488,0.5112563471302036
1415,Torquay,50.46643,-3.521644,250000,2,1.0,0.5,0,0,0,0,145,4.645793103448276,4.66344831072051,6076,0.5112096274202409
1474,Torquay,50.46643,-3.521644,97250,2,1.0,0.5,0,0,0,0,145,4.645793103448276,4.66344831072051,6076,0.5112096274202409
1517,Torquay,50.486057,-3.5275085,227500,2,1.0,0.5,0,0,0,0,119,4.653529411764706,4.661344572275627,4938,0.5112096274202409
1524,Torquay,50.475994,-3.550809,185000,2,1.0,0.5,0,0,0,0,141,4.644255319148936,4.6489362040310045,6345,0.5112096274202409
1481,Torquay,50.486057,-3.5275085,160000,2,1.0,0.5,0,0,0,0,119,4.653529411764706,4.661344572275627,4938,0.5112096274202409
1655,Torquay,50.486057,-3.5275085,140000,2,1.0,0.5,0,0,0,0,119,4.653529411764706,4.661344572275627,4938,0.5112096274202409
1635,Torquay,50.474842,-3.5126357,210000,2,1.0,0.5,0,0,0,0,120,4.656083333333333,4.6641667008399965,5205,0.5112096274202409
1519,Torquay,50.486057,-3.5275085,152500,2,1.0,0.5,0,0,0,0,119,4.653529411764706,4.661344572275627,4938,0.5112096274202409
1573,Torquay,50.48063,-3.5194492,210000,2,1.0,0.5,0,0,0,0,118,4.650593220338983,4.658474611023725,4935,0.5112096274202409
1644,Torquay,50.48063,-3.5194492,130000,2,1.0,0.5,0,0,0,0,118,4.650593220338983,4.658474611023725,4935,0.5112096274202409
1443,Torquay,50.48063,-3.5194492,147500,2,1.0,0.5,0,0,0,0,118,4.650593220338983,4.658474611023725,4935,0.5112096274202409
18155,Tenby,51.66895,-4.700485,595000,3,2.0,0.6666666666666666,0,0,1,0,122,4.100245901639344,4.208196757269687,4848,0.5111802104037612
11757,Pembrokeshire,51.67495,-4.702328,450000,3,2.0,0.6666666666666666,0,0,1,0,130,4.109846153846154,4.2146154220287615,5223,0.5111802104037612
17748,Margate,51.387928,1.3962125,258000,5,1.0,0.2,0,0,0,0,41,4.666341463414633,4.641463500697438,3054,0.5110806895365666
17749,Margate,51.387928,1.3962125,390000,5,1.0,0.2,0,0,0,0,41,4.666341463414633,4.641463500697438,3054,0.5110806895365666
19779,Wells-next-the-Sea,52.955326,0.8510544,450000,2,2.0,1.0,0,1,0,1,34,3.803823529411765,3.8970588515786564,1426,0.5110793303909259
19452,Penzance,50.11819,-5.551425,525000,5,2.0,0.4,0,0,0,0,32,4.75375,4.7593750804662704,1715,0.5109416511284194
19429,Penzance,50.12309,-5.5408883,395000,5,2.0,0.4,0,0,0,0,33,4.761212121212122,4.766666744694565,1715,0.5109416511284194
9361,Cardiff,51.48616,-3.216086,480000,1,1.0,1.0,0,0,0,0,234,4.432606837606838,4.413675245056805,10581,0.5109286971693204
9171,Cardiff,51.486633,-3.2125046,169950,1,1.0,1.0,0,0,0,0,233,4.428025751072961,4.410729645659483,10359,0.5109286971693204
9305,Cardiff,51.48371,-3.2236176,125000,1,1.0,1.0,0,0,0,0,228,4.430526315789475,4.4092105585232115,10263,0.5109286971693204
9146,Cardiff,51.48799,-3.168064,120000,1,1.0,1.0,0,0,0,0,234,4.429914529914529,4.413247890961476,10793,0.5109286971693204
14019,Glasgow,55.86633,-4.289612,145000,1,1.0,1.0,0,0,0,0,197,4.505076142131979,4.4644670377528,12514,0.5108169402233383
14053,Glasgow,55.863613,-4.2175474,175000,1,1.0,1.0,0,0,0,0,149,4.486644295302013,4.446308739233337,9857,0.5108169402233383
14030,Glasgow,55.865295,-4.2628736,130000,1,1.0,1.0,0,0,0,0,199,4.505829145728643,4.467336708576835,13284,0.5108169402233383
14007,Glasgow,55.86633,-4.289612,145000,1,1.0,1.0,0,0,0,0,197,4.505076142131979,4.4644670377528,12514,0.5108169402233383
14031,Glasgow,55.865295,-4.2628736,115000,1,1.0,1.0,0,0,0,0,199,4.505829145728643,4.467336708576835,13284,0.5108169402233383
14055,Glasgow,55.865307,-4.268327,40000,1,1.0,1.0,0,0,0,0,199,4.505829145728643,4.467336708576835,13284,0.5108169402233383
14025,Glasgow,55.878117,-4.295421,140000,1,1.0,1.0,0,0,0,0,183,4.5018032786885245,4.466120252192346,10744,0.5108169402233383
11495,Pembrokeshire,51.79876,-4.9736953,115000,2,1.0,0.5,0,0,0,1,15,4.543333333333333,4.513333415985107,1802,0.5107020182757485
11613,Pembrokeshire,51.797535,-4.976086,125000,2,1.0,0.5,0,0,0,1,15,4.543333333333333,4.513333415985107,1802,0.5107020182757485
23701,Caernarfon,53.141468,-4.2704864,400000,2,3.0,1.5,0,0,0,0,40,4.835749999999999,4.8825000643730165,4219,0.5104259620227544
10806,Gwynedd,53.141468,-4.2704864,400000,2,3.0,1.5,0,0,0,0,40,4.835749999999999,4.8825000643730165,4219,0.5104259620227544
10127,Isle of Wight,50.710876,-1.3119613,360000,4,3.0,0.75,0,0,0,0,13,3.7361538461538455,3.784615443303035,412,0.5103733391238093
21731,Looe,50.356655,-4.461159,170000,3,1.0,0.3333333333333333,0,0,1,1,67,4.701044776119403,4.726865697262892,2034,0.5103401427026883
13954,Essex,51.475143,0.2925892,164999,1,1.0,1.0,0,0,0,0,42,4.017857142857143,3.997619078272865,468,0.5103078301028724
2136,Stockton-on-Tees,54.566635,-1.3719807,165000,2,1.0,0.5,0,0,0,1,33,4.021212121212121,4.066666653662017,560,0.5102964997045433
12539,Northumberland,55.315002,-1.9597557,650000,6,7.0,1.1666666666666667,0,0,0,0,0,0.0,0.0,0,0.5102336930821726
18827,Scarborough,54.283524,-0.4046036,79950,2,1.0,0.5,0,0,0,0,73,4.513835616438356,4.539726080959791,3652,0.5100921546456857
18850,Scarborough,54.283524,-0.4046036,140000,2,1.0,0.5,0,0,0,0,73,4.513835616438356,4.539726080959791,3652,0.5100921546456857
18691,Scarborough,54.282047,-0.3987294,170000,2,1.0,0.5,0,0,0,0,74,4.516891891891892,4.543243298659453,3691,0.5100921546456857
18640,Scarborough,54.281845,-0.4160821,130000,2,1.0,0.5,0,0,0,0,73,4.513835616438356,4.539726080959791,3652,0.5100921546456857
18747,Scarborough,54.28334,-0.4066236,130000,2,1.0,0.5,0,0,0,0,73,4.513835616438356,4.539726080959791,3652,0.5100921546456857
18720,Scarborough,54.283524,-0.4046036,175000,2,1.0,0.5,0,0,0,0,73,4.513835616438356,4.539726080959791,3652,0.5100921546456857
18941,Scarborough,54.278286,-0.4091451,66000,2,1.0,0.5,0,0,0,0,78,4.533333333333333,4.55769236271198,3728,0.5100921546456857
